order_id,customer_id,staff_id,coupon_code,delivery_pincode,order_date,order_time,payment_method,delivery_status,promised_delivery_time,actual_delivery_time,total_amount
1129,182,8,,247661,2026-04-24,Morning,COD,Delivered,45,59,1076.46
1130,127,11,MONTHLY200,247232,2026-05-20,Evening,COD,Delivered,45,17,464.79
1131,387,6,,251002,2026-06-26,Other,COD,Delivered,45,26,242.24
1132,268,7,GYM20,247232,2026-06-29,Evening,UPI,Delivered,45,31,1472.69
1133,138,6,,247003,2026-06-26,Afternoon,UPI,Delivered,45,45,820.24
1134,414,5,,247003,2026-06-29,Afternoon,COD,Delivered,45,35,705.08
1135,150,15,,247661,2026-06-18,Evening,UPI,Delivered,45,40,593.93
1136,10,16,LOYALTY50,247661,2026-06-18,Afternoon,COD,Delivered,45,38,226.57
1137,222,15,SUMMER10,247232,2026-06-28,Evening,COD,Delivered,45,50,248.91
1138,121,20,PROTEIN25,247661,2026-06-28,Morning,UPI,Delivered,45,71,767.03
1139,396,15,,247661,2026-06-15,Morning,COD,Delivered,45,32,722.7
1140,92,19,,251001,2026-06-29,Morning,COD,Delivered,45,39,742.76
1141,32,9,,251002,2026-04-24,Other,UPI,Delivered,45,47,553.14
1142,99,10,LOYALTY50,249401,2026-06-28,Evening,UPI,Delivered,45,35,172.55
1143,393,12,REFER20,251001,2026-06-20,Afternoon,COD,Delivered,45,29,879.54
1144,161,2,,247001,2026-05-06,Evening,UPI,Delivered,45,35,822.12
1145,10,15,,250002,2026-03-15,Evening,UPI,Delivered,45,28,204.9
1146,434,5,,251001,2026-05-22,Morning,UPI,Delivered,45,35,1071.3
1147,368,13,MONTHLY200,247232,2026-06-19,Evening,UPI,Delivered,45,33,441.8
1148,450,6,WELCOME10,249401,2026-06-20,Evening,UPI,Delivered,45,42,334.24
1149,251,2,,248003,2026-06-23,Evening,COD,Cancelled,45,43,613.62
1150,181,4,,249402,2026-06-16,Evening,UPI,Delivered,45,44,726.72
1151,9,12,,250001,2026-06-22,Other,UPI,Delivered,45,51,242.24
1152,146,20,,247001,2026-06-22,Other,UPI,Delivered,45,50,853.97
1153,283,12,GYM20,247004,2026-06-20,Evening,UPI,Delivered,45,41,416.03
1154,488,5,,247667,2026-06-25,Evening,COD,Delivered,45,43,948.85
1155,410,5,,249402,2026-06-29,Evening,UPI,Delivered,45,56,899.5
1156,14,6,,248003,2026-05-31,Evening,UPI,Delivered,45,55,414.53
1157,290,10,,247667,2026-06-29,Evening,UPI,Delivered,45,42,477.38
1158,190,5,,247001,2026-06-28,Other,UPI,Delivered,45,54,742.76
1159,151,15,,250002,2026-06-29,Evening,COD,Delivered,45,42,871.92
1160,225,10,,250001,2026-05-26,Afternoon,COD,Delivered,45,49,277.83
1161,343,14,,250001,2026-06-18,Afternoon,UPI,Delivered,45,44,344.58
1162,349,18,,247004,2026-06-12,Evening,UPI,Delivered,45,21,726.72
1163,484,16,PROTEIN25,247232,2026-06-21,Evening,COD,Delivered,45,31,545.04
1164,442,16,,251002,2026-06-23,Morning,UPI,Cancelled,45,31,242.24
1165,60,9,,249401,2026-06-29,Evening,COD,Delivered,45,30,1132.16
1166,429,7,,249401,2026-06-25,Other,UPI,Delivered,45,24,175.66
1167,342,19,,247003,2026-06-19,Evening,UPI,Delivered,45,27,242.24
1168,18,11,SUMMER10,250002,2026-06-24,Morning,COD,Delivered,45,22,334.24
1169,388,10,SUMMER10,247232,2026-05-25,Morning,UPI,Delivered,45,38,591.53
1170,415,10,WELCOME10,250001,2026-06-16,Evening,UPI,Delivered,45,35,1119.01
1171,254,5,,249402,2026-06-23,Afternoon,COD,Delivered,45,38,996.13
1172,480,1,,249402,2026-06-21,Evening,COD,Delivered,45,51,684.73
1173,265,4,,249402,2026-05-23,Morning,COD,Delivered,45,52,237.27
1174,495,10,GYM20,251003,2026-05-01,Evening,UPI,Delivered,45,37,577.4
1175,126,9,,247661,2026-06-26,Afternoon,COD,Delivered,45,15,548.08
1176,154,19,BULK150,247667,2026-06-01,Morning,UPI,Delivered,45,68,572.54
1177,492,16,,247003,2026-06-28,Morning,UPI,Delivered,45,28,553.14
1178,179,2,PROTEIN25,247232,2026-06-20,Afternoon,COD,Delivered,45,32,563.11
1179,246,2,,247001,2026-06-28,Evening,UPI,Delivered,45,37,1222.27
1180,291,12,,250001,2026-06-26,Evening,UPI,Delivered,45,37,237.27
1181,498,2,,247232,2026-06-21,Evening,UPI,Delivered,45,29,776.95
1182,387,19,,247003,2026-06-26,Afternoon,UPI,Delivered,45,38,1122.19
1183,291,12,,251002,2026-06-27,Evening,COD,Delivered,45,35,477.38
1184,121,16,,250002,2026-06-29,Morning,UPI,Delivered,45,65,222.55
1185,235,16,,250001,2026-06-25,Other,UPI,Delivered,45,27,371.38
1186,492,15,FLAT75,251002,2026-06-29,Morning,UPI,Out for Delivery,45,62,1076.85
1187,55,6,FIRST50,250001,2026-06-22,Morning,UPI,Delivered,45,33,218.64
1188,29,20,,249402,2026-05-14,Other,COD,Delivered,45,21,172.29
1189,406,15,BULK150,251003,2026-06-21,Evening,COD,Delivered,45,43,555.66
1190,493,18,,247667,2026-06-27,Other,COD,Delivered,45,36,628.12
1191,437,20,,251002,2026-05-18,Morning,COD,Delivered,45,40,242.24
1192,29,4,,247004,2026-05-28,Afternoon,UPI,Delivered,45,45,1094.36
1193,435,9,,250002,2026-06-14,Evening,COD,Delivered,45,43,379.43
1194,434,5,,248003,2026-06-21,Evening,UPI,Delivered,45,43,243.47
1195,240,12,,249401,2026-06-05,Evening,UPI,Delivered,45,15,845.86
1196,307,18,,250002,2026-06-19,Evening,UPI,Delivered,45,46,880.08
1197,112,11,,249401,2026-06-23,Evening,COD,Delivered,45,48,832.92
1198,36,10,,248003,2026-06-27,Other,UPI,Delivered,45,38,1239.7
1199,473,4,,247232,2026-06-05,Other,UPI,Delivered,45,40,687.63
1200,22,8,,247232,2026-06-17,Evening,UPI,Delivered,45,36,371.38
1201,161,18,WEEKEND15,251003,2026-05-30,Evening,UPI,Delivered,45,31,555.08
1202,389,1,,247661,2026-05-28,Evening,UPI,Delivered,45,26,218.64
1203,232,11,,247661,2026-04-30,Evening,COD,Delivered,45,40,470.28
1204,212,9,,251003,2026-06-06,Evening,UPI,Delivered,45,31,721.75
1205,264,13,,247001,2026-06-29,Other,COD,Delivered,45,28,1039.57
1206,120,16,,247667,2026-06-27,Morning,COD,Delivered,45,28,242.24
1207,87,2,,247004,2026-06-20,Afternoon,UPI,Delivered,45,33,742.76
1208,496,8,FESTIVE15,250002,2026-04-29,Other,UPI,Delivered,45,63,674.99
1209,103,12,PROTEIN25,247001,2026-06-16,Evening,COD,Delivered,45,51,347.36
1210,52,10,REFER20,250002,2026-06-20,Afternoon,COD,Delivered,45,36,759.89
1211,172,6,EXPIRED5,251002,2026-05-09,Morning,UPI,Delivered,45,26,230.13
1212,295,1,,247661,2026-06-07,Morning,UPI,Cancelled,45,45,611.53
1213,462,14,,249402,2026-05-09,Afternoon,UPI,Delivered,45,28,632.35
1214,396,19,,247667,2026-06-25,Other,UPI,Delivered,45,47,613.62
1215,70,5,,250002,2026-05-30,Morning,UPI,Delivered,45,36,726.72
1216,281,10,,247667,2026-06-19,Other,UPI,Delivered,45,24,1340.83
1217,74,11,,251001,2026-06-29,Other,COD,Delivered,45,24,465.03
1218,128,20,FESTIVE15,251001,2026-05-30,Evening,COD,Delivered,45,37,536.89
1219,146,5,PROTEIN25,251003,2026-06-10,Afternoon,UPI,Delivered,45,27,276.57
1220,309,1,,248003,2026-06-05,Morning,COD,Delivered,45,47,1035.43
1221,135,5,,247661,2026-06-25,Evening,UPI,Delivered,45,40,742.76
1222,294,15,GYM20,250001,2026-06-19,Morning,UPI,Delivered,45,44,594.21
1223,188,1,,247004,2026-06-26,Other,UPI,Delivered,45,20,797.9
1224,353,8,,247003,2026-06-15,Other,COD,Delivered,45,38,608.65
1225,36,5,,247232,2026-06-24,Evening,UPI,Delivered,45,58,419.13
1226,453,4,,249402,2026-06-23,Morning,UPI,Delivered,45,44,980.03
1227,70,11,,249402,2026-05-27,Afternoon,COD,Delivered,45,50,613.62
1228,193,10,,251003,2026-06-13,Afternoon,UPI,Delivered,45,59,762.28
1229,26,1,,249402,2026-05-25,Morning,UPI,Delivered,45,48,750.81
1230,486,20,NEWYEAR100,247661,2026-05-09,Evening,COD,Delivered,45,37,175.66
1231,475,7,EXPIRED5,251002,2026-06-24,Morning,COD,Delivered,45,46,230.13
1232,411,19,GYM20,247661,2026-06-23,Morning,COD,Delivered,45,40,243.47
1233,233,5,,247001,2026-06-29,Morning,UPI,Cancelled,45,34,924.34
1234,319,19,,251002,2026-06-02,Morning,COD,Delivered,45,27,797.9
1235,424,2,,247232,2026-06-27,Morning,COD,Delivered,45,56,1281.94
1236,97,2,,251003,2026-02-22,Morning,UPI,Cancelled,45,28,166.85
1237,373,8,,249402,2026-04-14,Afternoon,UPI,Delivered,45,52,242.24
1238,25,15,,247661,2026-06-28,Evening,UPI,Delivered,45,30,371.38
1239,220,4,,249402,2026-06-28,Other,COD,Delivered,45,36,243.47
1240,199,18,MONTHLY200,247667,2026-04-16,Other,UPI,Delivered,45,42,593.56
1241,395,20,,250001,2026-04-09,Morning,COD,Delivered,45,43,621.67
1242,319,19,,249401,2026-05-16,Morning,UPI,Delivered,45,47,656.0
1243,107,18,FLASH30,250002,2026-06-10,Evening,COD,Delivered,45,38,172.29
1244,445,20,,250001,2026-06-29,Evening,UPI,Out for Delivery,45,28,175.66
1245,180,8,,248003,2026-06-28,Afternoon,UPI,Delivered,45,36,930.81
1246,359,1,SUMMER10,247661,2026-06-17,Evening,UPI,Delivered,45,34,218.02
1247,324,6,,247001,2026-05-15,Evening,COD,Delivered,45,23,242.24
1248,166,7,,247667,2026-04-24,Evening,UPI,Cancelled,45,47,1277.67
1249,417,5,LOYALTY50,247001,2026-06-21,Evening,UPI,Delivered,45,43,192.24
1250,435,8,,247003,2026-06-19,Evening,COD,Delivered,45,17,237.27
1251,283,12,,249401,2026-06-26,Morning,COD,Delivered,45,36,276.57
1252,471,20,,250001,2026-06-04,Other,UPI,Delivered,45,25,1078.41
1253,209,18,,251003,2026-06-22,Morning,COD,Delivered,45,28,633.42
1254,92,2,,249401,2026-06-29,Evening,COD,Preparing,45,39,277.83
1255,44,12,,251003,2026-06-16,Morning,UPI,Delivered,45,44,593.56
1256,319,10,,251002,2026-04-26,Evening,COD,Delivered,45,46,401.99
1257,314,14,,247232,2026-06-25,Evening,UPI,Delivered,45,44,555.66
1258,316,11,,248003,2026-06-17,Afternoon,COD,Delivered,45,36,980.03
1259,152,8,,251002,2026-06-13,Morning,COD,Delivered,45,35,593.93
1260,165,2,,250002,2026-06-22,Evening,UPI,Delivered,45,41,991.68
1261,459,11,,249401,2026-05-26,Evening,UPI,Delivered,45,28,656.0
1262,411,1,,249402,2026-06-18,Evening,UPI,Delivered,45,31,371.38
1263,96,1,,247004,2026-06-29,Other,COD,Out for Delivery,45,38,477.38
1264,177,7,NEWYEAR100,250001,2026-05-06,Evening,UPI,Delivered,45,40,441.8
1265,353,8,FESTIVE15,247004,2026-06-29,Morning,COD,Preparing,45,41,699.31
1266,385,1,,247661,2026-06-29,Evening,UPI,Delivered,45,32,830.97
1267,200,2,,249401,2026-06-25,Evening,COD,Delivered,45,32,1039.57
1268,9,4,,247004,2026-06-25,Morning,COD,Delivered,45,43,797.9
1269,144,2,FIRST50,249402,2026-05-03,Evening,UPI,Delivered,45,33,950.76
1270,417,19,LOYALTY50,251002,2026-06-20,Evening,UPI,Delivered,45,47,543.93
1271,89,7,,250001,2026-06-22,Morning,UPI,Delivered,45,29,722.7
1272,210,8,NEWYEAR100,247661,2026-05-09,Evening,UPI,Delivered,45,28,521.67
1273,13,19,,251002,2026-06-23,Afternoon,COD,Delivered,45,25,1375.99
1274,347,6,WELCOME10,247667,2026-06-20,Morning,COD,Delivered,45,56,341.49
1275,337,19,,247661,2026-06-16,Evening,UPI,Delivered,45,47,276.57
1276,286,11,,251002,2026-06-20,Afternoon,UPI,Delivered,45,53,484.48
1277,311,8,,247232,2026-05-30,Afternoon,UPI,Delivered,45,35,703.12
1278,142,15,FIRST50,251003,2026-06-21,Evening,UPI,Delivered,45,41,329.43
1279,29,20,BULK150,247001,2026-06-21,Evening,UPI,Delivered,45,48,359.38
1280,169,16,,247003,2026-05-13,Afternoon,UPI,Delivered,45,33,1017.93
1281,323,19,FIRST50,250002,2026-06-21,Evening,UPI,Delivered,45,39,558.79
1282,177,12,,251003,2026-04-26,Evening,UPI,Delivered,45,37,496.47
1283,236,16,,247003,2026-06-20,Evening,UPI,Delivered,45,58,243.47
1284,360,19,,251003,2026-06-25,Morning,UPI,Delivered,45,52,222.55
1285,267,8,FLAT75,247003,2026-06-28,Afternoon,UPI,Delivered,45,41,334.09
1286,109,12,,249401,2026-06-08,Evening,UPI,Delivered,45,19,227.76
1287,137,19,,247003,2026-06-01,Evening,COD,Cancelled,45,23,484.48
1288,435,8,,249402,2026-06-23,Other,UPI,Delivered,45,53,277.83
1289,308,12,,249402,2026-06-20,Evening,COD,Delivered,45,31,218.64
1290,202,2,EXPIRED5,251001,2026-06-10,Afternoon,COD,Delivered,45,37,166.88
1291,18,10,,251003,2026-06-19,Evening,UPI,Delivered,45,34,933.0
1292,419,10,FLASH30,250001,2026-06-21,Evening,COD,Delivered,45,33,668.34
1293,127,12,,251001,2026-06-11,Evening,COD,Delivered,45,23,553.14
1294,127,14,,250002,2026-06-16,Morning,UPI,Delivered,45,15,222.55
1295,316,14,REFER20,249402,2026-06-29,Other,UPI,Out for Delivery,45,33,387.58
1296,255,11,REFER20,247661,2026-05-24,Other,COD,Delivered,45,46,370.32
1297,202,12,WEEKEND15,251003,2026-06-11,Evening,UPI,Delivered,45,38,643.74
1298,241,12,FLASH30,247004,2026-06-10,Evening,COD,Cancelled,45,16,752.15
1299,11,15,,250001,2026-06-12,Morning,COD,Delivered,45,43,371.38
1300,371,1,,247661,2026-06-27,Morning,UPI,Delivered,45,34,614.57
1301,481,5,,247004,2026-06-28,Evening,UPI,Delivered,45,37,1203.64
1302,123,18,REFER20,250002,2026-06-18,Afternoon,COD,Delivered,45,21,303.54
1303,277,10,NEWYEAR100,248003,2026-06-26,Other,COD,Delivered,45,35,276.57
1304,479,6,,248003,2026-06-17,Afternoon,UPI,Delivered,45,31,971.42
1305,358,16,,247667,2026-06-28,Morning,UPI,Delivered,45,18,1178.95
1306,67,16,,249401,2026-06-27,Afternoon,COD,Cancelled,45,44,379.43
1307,287,1,,248003,2026-06-12,Other,UPI,Delivered,45,60,553.14
1308,238,15,,247004,2026-05-30,Evening,COD,Delivered,45,19,222.55
1309,24,7,SUMMER10,251002,2026-06-10,Other,COD,Delivered,45,20,218.02
1310,343,18,,247232,2026-06-09,Other,COD,Delivered,45,27,994.0
1311,478,11,,247661,2026-06-14,Evening,UPI,Delivered,45,41,243.47
1312,377,15,,248003,2026-06-23,Afternoon,UPI,Delivered,45,29,722.7
1313,288,18,,249401,2026-03-20,Other,COD,Delivered,45,34,538.23
1314,402,15,,251001,2026-05-31,Evening,UPI,Delivered,45,38,1493.57
1315,427,6,,251001,2026-06-29,Afternoon,UPI,Cancelled,45,50,409.8
1316,322,6,WELCOME10,249402,2026-05-21,Evening,COD,Delivered,45,52,682.97
1317,475,16,,248003,2026-06-21,Other,COD,Delivered,45,56,464.79
1318,463,10,BULK150,250002,2026-06-22,Morning,COD,Delivered,45,36,835.0
1319,228,14,,250001,2026-06-28,Evening,COD,Delivered,45,47,222.55
1320,227,10,,247003,2026-06-28,Morning,UPI,Delivered,45,41,775.3
1321,143,14,,251001,2026-06-02,Evening,COD,Delivered,45,52,242.24
1322,470,12,,247003,2026-06-26,Afternoon,UPI,Delivered,45,30,891.45
1323,164,16,,247232,2026-06-06,Morning,COD,Delivered,45,23,242.24
1324,496,15,,251002,2026-03-26,Afternoon,UPI,Delivered,45,23,1159.66
1325,317,1,MONTHLY200,247004,2026-06-28,Evening,UPI,Delivered,45,28,761.05
1326,298,15,,251003,2026-05-05,Morning,UPI,Delivered,45,40,477.38
1327,274,20,,247001,2026-04-26,Morning,COD,Delivered,45,49,666.0
1328,227,2,,247232,2026-06-29,Evening,UPI,Preparing,45,19,1656.76
1329,303,10,BULK150,251002,2026-05-14,Evening,UPI,Delivered,45,39,791.67
1330,149,6,,249402,2026-06-23,Afternoon,UPI,Delivered,45,46,484.62
1331,49,11,PROTEIN25,249401,2026-04-21,Evening,COD,Delivered,45,34,339.17
1332,280,1,,250002,2026-06-12,Evening,UPI,Delivered,45,47,379.43
1333,285,13,SUMMER10,250001,2026-06-13,Morning,UPI,Delivered,45,41,492.34
1334,38,19,,247004,2026-06-22,Evening,UPI,Delivered,45,32,518.81
1335,499,20,,248003,2026-06-24,Morning,COD,Delivered,45,38,915.05
1336,149,1,,247001,2026-06-09,Other,COD,Delivered,45,40,606.52
1337,279,1,,251002,2026-06-21,Other,UPI,Delivered,45,50,601.98
1338,43,6,,251003,2026-06-04,Evening,COD,Delivered,45,28,344.6
1339,257,20,,250001,2026-05-21,Evening,COD,Delivered,45,28,444.68
1340,422,1,,248003,2026-06-18,Evening,COD,Delivered,45,33,452.23
1341,458,7,REFER20,250002,2026-06-26,Morning,UPI,Delivered,45,40,675.38
1342,263,19,,249401,2026-06-29,Evening,UPI,Delivered,45,37,484.48
1343,47,2,,250001,2026-06-21,Afternoon,COD,Delivered,45,77,665.95
1344,89,18,,247004,2026-06-19,Evening,UPI,Delivered,45,36,716.78
1345,138,14,,248003,2026-06-09,Evening,COD,Delivered,45,50,277.83
1346,168,9,REFER20,249402,2026-06-25,Evening,UPI,Delivered,45,42,165.92
1347,449,7,NEWYEAR100,247232,2026-06-28,Other,COD,Delivered,45,36,763.91
1348,481,15,,247661,2026-06-27,Evening,UPI,Delivered,45,38,758.86
1349,124,12,FIRST50,247667,2026-06-08,Evening,UPI,Delivered,45,19,1177.24
1350,472,13,,247232,2026-06-29,Afternoon,UPI,Out for Delivery,45,42,484.48
1351,309,5,FLAT75,249401,2026-04-19,Evening,UPI,Delivered,45,30,643.37
1352,436,7,BULK150,249401,2026-06-12,Morning,UPI,Delivered,45,25,689.38
1353,270,20,WELCOME10,247667,2026-06-10,Evening,UPI,Delivered,45,15,618.61
1354,421,11,,251001,2026-06-19,Evening,COD,Cancelled,45,54,175.66
1355,330,1,PROTEIN25,251001,2026-05-23,Evening,COD,Cancelled,45,42,242.24
1356,191,11,,247661,2026-06-26,Afternoon,COD,Delivered,45,48,371.38
1357,217,7,SUMMER10,249402,2026-05-19,Evening,COD,Delivered,45,30,965.61
1358,291,6,,249401,2026-06-27,Other,UPI,Delivered,45,41,1258.23
1359,160,12,MONTHLY200,247667,2026-06-07,Morning,COD,Delivered,45,49,518.81
1360,440,15,,249401,2026-05-28,Other,UPI,Delivered,45,33,797.9
1361,336,6,,251003,2026-06-14,Evening,COD,Delivered,45,15,441.8
1362,465,6,FLAT75,251002,2026-05-30,Evening,UPI,Delivered,45,54,409.48
1363,473,13,FESTIVE15,250002,2026-03-07,Morning,UPI,Delivered,45,41,377.98
1364,169,12,SUMMER10,251001,2026-05-31,Morning,COD,Delivered,45,40,200.3
1365,461,15,,247667,2026-06-20,Morning,UPI,Delivered,45,49,555.09
1366,245,7,,247001,2026-06-07,Evening,UPI,Delivered,45,32,597.01
1367,457,9,,251003,2026-06-28,Morning,UPI,Delivered,45,21,351.32
1368,165,15,,250002,2026-06-23,Morning,COD,Delivered,45,49,452.23
1369,342,1,FLAT75,247232,2026-06-21,Morning,UPI,Delivered,45,17,683.86
1370,336,4,WELCOME10,249401,2026-06-25,Evening,UPI,Delivered,45,22,250.05
1371,199,16,,251003,2026-06-27,Other,COD,Delivered,45,15,688.39
1372,230,5,,249401,2026-06-05,Afternoon,UPI,Delivered,45,75,1243.34
1373,241,19,,251003,2026-05-31,Other,UPI,Delivered,45,50,379.43
1374,305,13,,247667,2026-06-25,Evening,UPI,Delivered,45,33,1101.22
1375,273,11,,249402,2026-06-14,Evening,UPI,Delivered,45,15,1001.1
1376,147,18,BULK150,251002,2026-06-10,Afternoon,UPI,Delivered,45,27,917.58
1377,83,2,,251003,2026-06-28,Morning,COD,Delivered,45,37,1416.12
1378,17,15,,247003,2026-05-18,Evening,UPI,Delivered,45,48,812.57
1379,212,4,EXPIRED5,250002,2026-06-29,Evening,UPI,Out for Delivery,45,27,230.13
1380,460,7,WEEKEND15,250001,2026-06-13,Morning,COD,Delivered,45,21,205.9
1381,468,16,FLAT75,251001,2026-04-09,Afternoon,UPI,Delivered,45,44,1057.16
1382,271,4,LOYALTY50,247001,2026-06-26,Evening,UPI,Delivered,45,21,367.9
1383,365,16,,247004,2026-06-29,Afternoon,COD,Delivered,45,43,396.72
1384,247,20,,247001,2026-06-26,Morning,UPI,Delivered,45,34,470.28
1385,318,6,,249401,2026-05-05,Evening,UPI,Delivered,45,45,354.77
1386,486,14,,247003,2026-05-05,Morning,UPI,Delivered,45,43,484.48
1387,140,12,WEEKEND15,247232,2026-06-22,Morning,UPI,Delivered,45,23,205.9
1388,423,8,NEWYEAR100,251002,2026-04-17,Evening,COD,Cancelled,45,60,676.15
1389,84,19,,247661,2026-03-28,Morning,COD,Delivered,45,35,242.24
1390,207,15,,247003,2026-06-16,Evening,UPI,Delivered,45,24,1110.18
1391,447,6,,247003,2026-06-12,Afternoon,UPI,Cancelled,45,55,375.38
1392,277,1,FLAT75,247003,2026-06-28,Evening,UPI,Delivered,45,30,276.57
1393,102,11,,251003,2026-06-12,Morning,COD,Delivered,45,37,220.9
1394,235,5,FESTIVE15,247667,2026-06-27,Evening,UPI,Delivered,45,36,154.48
1395,499,7,,247001,2026-06-26,Afternoon,UPI,Delivered,45,42,379.43
1396,19,20,WEEKEND15,250002,2026-06-21,Other,UPI,Delivered,45,50,472.31
1397,439,1,,247232,2026-06-01,Evening,UPI,Delivered,45,49,1160.64
1398,166,6,,247003,2026-04-07,Morning,UPI,Delivered,45,35,627.89
1399,125,9,,247232,2026-06-28,Morning,UPI,Cancelled,45,22,592.28
1400,29,7,,251001,2026-06-02,Evening,UPI,Delivered,45,35,242.24
1401,220,18,,247661,2026-06-12,Evening,UPI,Cancelled,45,32,650.0
1402,289,12,,251001,2026-06-28,Evening,COD,Delivered,45,29,204.9
1403,458,11,,251003,2026-06-23,Morning,COD,Delivered,45,35,227.76
1404,238,9,REFER20,247232,2026-06-16,Other,COD,Cancelled,45,33,366.15
1405,198,18,BULK150,248003,2026-06-01,Evening,COD,Delivered,45,35,371.38
1406,211,20,,247004,2026-04-09,Evening,UPI,Delivered,45,49,943.76
1407,37,20,FIRST50,248003,2026-06-24,Evening,UPI,Delivered,45,38,1009.95
1408,147,15,,247003,2026-05-16,Evening,COD,Delivered,45,47,553.14
1409,265,6,,247004,2026-06-24,Evening,UPI,Delivered,45,34,242.24
1410,233,2,,249401,2026-06-29,Evening,COD,Preparing,45,51,719.62
1411,270,19,FLAT75,251002,2026-06-22,Morning,UPI,Delivered,45,59,201.16
1412,365,6,,247667,2026-06-26,Evening,COD,Delivered,45,25,1200.66
1413,170,1,,251001,2026-06-13,Evening,COD,Delivered,45,30,222.55
1414,318,13,,247004,2026-06-17,Morning,UPI,Delivered,45,33,1307.13
1415,85,13,,247004,2026-06-03,Morning,COD,Delivered,45,55,371.38
1416,287,9,,248003,2026-06-03,Morning,COD,Delivered,45,18,1423.0
1417,429,20,,249402,2026-06-26,Morning,UPI,Delivered,45,33,593.93
1418,487,1,WEEKEND15,247661,2026-06-25,Evening,UPI,Delivered,45,35,205.9
1419,56,7,,247667,2026-04-21,Evening,UPI,Delivered,45,28,371.38
1420,83,11,GYM20,247232,2026-06-23,Afternoon,COD,Delivered,45,35,844.3
1421,427,20,,251003,2026-06-29,Other,UPI,Delivered,45,45,705.38
1422,447,20,,251003,2026-06-07,Other,COD,Delivered,45,53,860.17
1423,98,2,REFER20,249401,2026-06-11,Evening,UPI,Delivered,45,38,628.73
1424,56,20,,251001,2026-06-17,Other,COD,Delivered,45,29,821.23
1425,402,13,,247661,2026-06-11,Morning,UPI,Delivered,45,44,484.48
1426,280,9,,247667,2026-05-08,Afternoon,COD,Delivered,45,32,1286.86
1427,121,18,,247003,2026-06-29,Afternoon,COD,Delivered,45,48,470.28
1428,441,6,,247232,2026-05-26,Morning,COD,Delivered,45,55,553.14
1429,9,20,,247003,2026-06-25,Other,UPI,Cancelled,45,22,242.24
1430,31,1,,251001,2026-04-16,Afternoon,COD,Delivered,45,70,692.55
1431,288,15,,247232,2026-05-01,Evening,UPI,Delivered,45,29,379.43
1432,169,11,GYM20,251001,2026-06-07,Other,UPI,Delivered,45,41,362.79
1433,402,12,,249401,2026-06-18,Afternoon,UPI,Delivered,45,36,277.83
1434,105,10,,248003,2026-06-20,Evening,UPI,Delivered,45,26,1028.29
1435,368,9,,249401,2026-06-22,Evening,COD,Cancelled,45,50,1220.14
1436,28,8,,247004,2026-06-16,Morning,UPI,Delivered,45,25,1493.57
1437,231,4,,247003,2026-06-28,Afternoon,COD,Delivered,45,49,726.72
1438,463,10,,247003,2026-05-25,Morning,UPI,Cancelled,45,35,908.92
1439,209,20,,247232,2026-04-23,Evening,COD,Delivered,45,30,242.24
1440,276,4,,249401,2026-06-28,Other,COD,Delivered,45,27,277.83
1441,453,8,,250002,2026-06-24,Afternoon,UPI,Delivered,45,37,1114.14
1442,430,14,,248003,2026-06-04,Evening,UPI,Delivered,45,20,464.79
1443,186,9,,249401,2026-06-20,Evening,COD,Delivered,45,61,721.75
1444,76,11,FIRST50,247001,2026-06-09,Other,UPI,Delivered,45,39,222.55
1445,174,18,,247003,2026-06-29,Evening,UPI,Out for Delivery,45,41,371.38
1446,146,2,FLAT75,247661,2026-06-14,Other,UPI,Delivered,45,25,667.76
1447,487,15,,247667,2026-06-22,Other,UPI,Delivered,45,29,371.38
